"","Name","Mileage"
"3242","Hyundai i20 1.4 CRDi Magna",21.9
"3243","Volkswagen Vento Diesel Highline",20.54
"3244","Maruti Swift Dzire VXi AT",18.5
"3245","Hyundai i20 Magna 1.4 CRDi",21.9
"3246","Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency",14.21
"3247","Hyundai Grand i10 Sportz",18.9
"3248","Hyundai i20 1.4 CRDi Sportz",23
"3249","Renault KWID RXT",25.17
"3250","Hyundai Xcent 1.2 Kappa AT SX Option",16.9
"3251","Volkswagen Vento Petrol Highline",15.04
"3252","Chevrolet Cruze LTZ AT",14.39
"3253","Nissan Terrano XL 110 PS",19.01
"3254","Hyundai Verna 1.6 SX",22.32
"3255","Maruti Celerio VXI AMT",23.1
"3256","Maruti Wagon R LXI",18.9
"3257","Hyundai i20 Magna Optional 1.4 CRDi",21.9
"3258","Audi A4 1.8 TFSI",12.3
"3259","BMW X1 sDrive20d",17.05
"3260","Skoda Rapid 1.6 MPI AT Elegance Plus",14.3
"3261","Hyundai i10 Magna",20.36
"3262","Mitsubishi Pajero 2.8 GLX CRZ",10.5
"3263","Honda City i DTEC SV",26
"3264","Maruti Alto K10 2010-2014 VXI",20.92
"3265","Maruti Swift Ldi BSIII",17.8
"3266","Hyundai Grand i10 Magna",18.9
"3267","Ford Figo Petrol ZXI",15.6
"3268","Hyundai Grand i10 SportZ Edition",18.9
"3269","Maruti SX4 Vxi BSIV",15.5
"3270","Honda City i-VTEC VX",17.4
"3271","Renault Duster 110PS Diesel RxZ AMT",19.6
"3272","Honda Amaze S i-Dtech",25.8
"3273","Toyota Innova 2.5 Z Diesel 7 Seater",12.99
"3274","BMW 3 Series 320d Highline",16.07
"3275","Hyundai i10 Magna 1.1 iTech SE",19.81
"3276","Renault Duster 85PS Diesel RxL Optional with Nav",20.45
"3277","Mitsubishi Outlander 2.4",11.3
"3278","Maruti Vitara Brezza LDi",24.3
"3279","Mercedes-Benz R-Class R350 CDI 4MATIC",11.8
"3280","Ford EcoSport 1.5 Diesel Titanium",23
"3281","Hyundai Verna 1.6 CRDI AT SX Option",19.08
"3282","Volkswagen Polo 1.2 MPI Highline",16.47
"3283","Renault Duster 110PS Diesel RxL",19.64
"3284","Honda Brio S Option AT",16.5
"3285","Ford Figo 2015-2019 1.2P Titanium MT",18.16
"3286","Audi A6 2.0 TDI Design Edition",18.53
"3287","BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater",15.97
"3288","Hyundai i10 Sportz Option",20.36
"3289","Hyundai i20 1.2 Asta Option",18.6
"3290","Skoda Octavia L and K 1.9 TDI MT",16.4
"3291","Hyundai Verna Transform SX VGT CRDi",16.2
"3292","Hyundai Verna 1.6 SX VTVT (O) AT",17.1
"3293","Hyundai Getz GVS",15.3
"3294","Ford Figo Diesel EXI",20
"3295","Audi A6 2011-2015 35 TDI Technology",17.68
"3296","Volkswagen Polo 1.2 MPI Highline",16.47
"3297","BMW X1 sDrive20d",17.05
"3298","Honda City i VTEC SV",17.4
"3299","Hyundai i20 Sportz Option Diesel",23
"3300","Honda Jazz 1.2 V CVT i VTEC",19
"3301","Maruti Swift 1.3 VXi",16.1
"3302","Honda CR-V 2.4 AT",10.1
"3303","Mercedes-Benz A Class A180 CDI",20
"3304","Mahindra XUV500 AT W10 AWD",16
"3305","Mahindra Bolero SLX 2WD",13.6
"3306","Renault Scala RxL AT",17.97
"3307","Land Rover Freelander 2 HSE SD4",12.35
"3308","Maruti Alto 800 VXI",22.74
"3309","Toyota Etios G",17.6
"3310","Hyundai i20 Sportz Option",17
"3311","Hyundai i10 Sportz",20.36
"3312","Maruti Swift VDI BSIV",25.2
"3313","Hyundai EON Magna Plus",21.1
"3314","BMW 3 Series 320d",22.69
"3315","Tata Indigo XL Classic Dicor",23.57
"3316","Maruti Alto 800 LXI",22.74
"3317","Volkswagen Polo Diesel Highline 1.2L",22.07
"3318","Toyota Corolla Altis VL AT",14.28
"3319","Hyundai Santro Xing GLS",17.92
"3320","Maruti Swift ZXI",20.4
"3321","Renault Scala Diesel RxL",21.64
"3322","Maruti Vitara Brezza ZDi Plus",24.3
"3323","Nissan Micra XV",18.06
"3324","Ford Figo Diesel EXI",20
"3325","Honda CR-V 2.0 AT",13.1
"3326","Nissan Terrano XV 110 PS",19.01
"3327","Toyota Etios Liva 1.2 G",17.71
"3328","Hyundai i20 Asta 1.4 CRDi",21.27
"3329","Ford Figo Aspire 1.2 Ti-VCT Ambiente",18.16
"3330","Mitsubishi Pajero 2.8 GLX CRZ",10.5
"3331","Audi A4 2.0 TDI 177 Bhp Premium Plus",17.11
"3332","Toyota Innova 2.0 E",12.4
"3333","Chevrolet Aveo U-VA 1.2 LS",15.26
"3334","Hyundai Getz GLS",15.3
"3335","Honda Amaze S i-Dtech",25.8
"3336","Ford Ecosport 1.5 DV5 MT Titanium Optional",22.7
"3337","Volkswagen CrossPolo 1.5 TDI",20.14
"3338","Hyundai Elite i20 Petrol Sportz",18.6
"3339","Toyota Innova 2.5 V Diesel 8-seater",12.8
"3340","Mercedes-Benz M-Class ML 250 CDI",15.26
"3341","Maruti Wagon R LX BSIII",17.3
"3342","Ford Endeavour 2.2 Trend AT 4X2",12.62
"3343","Hyundai Elite i20 Petrol Sportz",18.6
"3344","Honda WRV i-VTEC VX",17.5
"3345","Volkswagen Polo Petrol Highline 1.2L",16.47
"3346","Honda CR-V 2.0L 2WD MT",13.7
"3347","Hyundai Grand i10 1.2 Kappa Asta",18.9
"3348","Maruti Swift Dzire VXI",19.1
"3349","BMW 5 Series 2003-2012 530d",16.2
"3350","Ford Ecosport 1.5 DV5 MT Ambiente",22.7
"3351","Honda City i DTec V",26
"3352","Tata Indigo LS",17
"3353","Renault Duster 110PS Diesel RxL",19.01
"3354","Hyundai i10 Sportz",20.36
"3355","Honda Jazz 1.2 SV i VTEC",18.7
"3356","Maruti SX4 S Cross DDiS 200 Zeta",23.65
"3357","Honda Accord VTi-L MT",11.9
"3358","Volkswagen Polo Petrol Comfortline 1.2L",16.47
"3359","Maruti Ritz VDi",21.1
"3360","Honda Amaze S Petrol",19.5
"3361","Hyundai i20 1.2 Asta Option",18.6
"3362","Renault Duster 85PS Diesel RxL",20.45
"3363","Hyundai Grand i10 Magna",18.9
"3364","BMW 3 Series 320d Highline",16.07
"3365","Ford Ecosport 1.5 DV5 MT Trend",22.7
"3366","Volkswagen Vento 1.5 TDI Highline AT",21.5
"3367","Honda Accord 2.4 AT",11.7
"3368","Chevrolet Aveo 1.4",14.49
"3369","Volkswagen Polo 1.2 MPI Highline Plus",16.2
"3370","Mahindra Xylo D4 BS III",14.95
"3371","Hyundai i10 Magna AT",19.2
"3372","Mahindra XUV500 W8 4WD",15.1
"3373","Hyundai Elantra CRDi SX",22.7
"3374","Volkswagen Passat 1.8 TSI MT",14.3
"3375","Hyundai Grand i10 1.2 Kappa Sportz",18.9
"3376","Hyundai i20 Asta Option 1.2",18.6
"3377","Chevrolet Enjoy TCDi LS 8 Seater",18.2
"3378","Skoda Rapid 1.6 MPI AT Ambition Plus Alloy",14.3
"3379","Hyundai Creta 1.6 CRDi SX",19.67
"3380","Chevrolet Beat Diesel PS",25.44
"3381","Toyota Fortuner 3.0 Diesel",11.5
"3382","Hyundai i20 Sportz Option 1.2",18.6
"3383","Audi Q7 3.0 TDI quattro",12.07
"3384","Porsche Panamera Diesel",17.85
"3385","Honda City i VTEC VX",17.8
"3386","Mahindra Quanto C4",17.21
"3387","Audi A4 2.0 TDI Multitronic",16.55
"3388","Hyundai Sonata Transform 2.4 GDi AT",12.37
"3389","Hyundai Verna 1.6 SX",22.32
"3390","Maruti Wagon R LXI BS IV",18.9
"3391","Maruti Ertiga SHVS ZDI Plus",24.52
"3392","Hyundai Xcent 1.1 CRDi S Option",24.4
"3393","Maruti Swift VDI",22.9
"3394","Mahindra XUV500 W6 2WD",16
"3395","BMW 5 Series 520d Luxury Line",22.48
"3396","Toyota Corolla Altis 1.8 G",14.28
"3397","Hyundai i20 Asta 1.4 CRDi",22.54
"3398","Mahindra KUV 100 mFALCON G80 K2",18.15
"3399","Maruti Alto 800 2016-2019 LXI",24.7
"3400","Fiat Punto EVO 1.2 Emotion",15.7
"3401","Maruti Wagon R VXI BS IV",18.9
"3402","Mitsubishi Pajero 4X4 LHD",9.5
"3403","Honda Brio EX MT",19.4
"3404","Hyundai i20 Asta Option 1.4 CRDi",22.54
"3405","Hyundai Creta 1.6 SX Plus Petrol Automatic",13
"3406","Honda Amaze S i-VTEC",17.8
"3407","Mahindra KUV 100 mFALCON G80 K6 Plus",18.15
"3408","Honda City i-VTEC CVT VX",18
"3409","Mahindra XUV500 AT W10 FWD",16
"3410","Mercedes-Benz New C-Class 220 CDI AT",14.84
"3411","Renault Duster 110PS Diesel RxZ AMT",19.6
"3412","Volkswagen Polo 1.2 MPI Comfortline",16.47
"3413","BMW 5 Series 520d Sedan",18.48
"3414","Mercedes-Benz S Class 2005 2013 S 350 CDI",13.5
"3415","Hyundai Santro GLS II - Euro II",0
"3416","Jaguar XJ 3.0L Premium Luxury",12.9
"3417","Maruti Swift VDI",28.4
"3418","Honda Amaze S i-Dtech",25.8
"3419","BMW 3 Series 320d Highline",16.07
"3420","Hyundai Verna 1.4 EX",23.5
"3421","Toyota Fortuner 4x2 4 Speed AT",11.5
"3422","Maruti Swift VXI",18.6
"3423","Chevrolet Beat LS",18.6
"3424","Hyundai Grand i10 Asta Option AT",18.9
"3425","Ford Figo Petrol ZXI",15.6
"3426","Maruti Swift VXI BSIII",16.1
"3427","Audi A4 35 TDI Premium",17.11
"3428","Honda City V MT",16.8
"3429","Honda Jazz V",18.2
"3430","Volkswagen Polo 1.5 TDI Highline",20.14
"3431","Nissan Terrano XL D Option",19.87
"3432","Land Rover Discovery Sport SD4 HSE Luxury 7S",12.51
"3433","Hyundai i20 Magna Optional 1.2",18.5
"3434","Honda City 1.5 E MT",17
"3435","Mahindra XUV500 W10 AWD",16
"3436","Jeep Compass 2.0 Limited Option 4X4",16.3
"3437","Mahindra XUV500 W10 AWD",16
"3438","Mahindra Scorpio VLX 4WD AIRBAG AT BSIV",11.79
"3439","Datsun GO Plus T",19.44
"3440","Mahindra Scorpio S6 Plus 7 Seater",15.4
"3441","Honda Amaze S AT i-Vtech",15.5
"3442","Honda City i-DTEC ZX",25.6
"3443","Tata Indigo GLE",14.4
"3444","Hyundai Grand i10 1.2 CRDi Sportz",24
"3445","Hyundai Verna 1.4 CX VTVT",17.43
"3446","Toyota Innova Crysta 2.4 VX MT",13.68
"3447","BMW X1 sDrive20d",17.05
"3448","Volkswagen Jetta 2013-2015 2.0L TDI Highline AT",16.96
"3449","Ford Figo Diesel ZXI",20
"3450","Mahindra Ssangyong Rexton RX7",11.18
"3451","Volkswagen Vento Petrol Highline",15.04
"3452","Skoda Rapid 1.6 MPI Ambition With Alloy Wheel",15
"3453","Volkswagen Polo Petrol Comfortline 1.2L",16.47
"3454","Maruti S Cross DDiS 200 Delta",23.65
"3455","Toyota Corolla Altis G",14.53
"3456","Maruti Ertiga ZDI",20.77
"3457","Hyundai i10 Asta Sunroof AT",19.2
"3458","Mercedes-Benz CLA 200 CDI Sport",17.9
"3459","Honda City ZX VTEC",16.9
"3460","Mahindra KUV 100 G80 K8",18.15
"3461","Toyota Fortuner 3.0 Diesel",11.5
"3462","Honda City 1.5 V MT",17
"3463","Audi A6 35 TDI Matrix",18.53
"3464","Ford Figo Diesel ZXI",20
"3465","Mercedes-Benz GLA Class 200 CDI",17.9
"3466","Chevrolet Aveo U-VA 1.2 LS",15.26
"3467","Ford Figo 2015-2019 1.5D Titanium MT",25.83
"3468","Hyundai Elantra CRDi SX AT",22.7
"3469","Maruti Baleno Zeta CVT",21.4
"3470","Maruti Swift LXi BSIV",16.1
"3471","Mercedes-Benz CLS-Class 2006-2010 350 CDI",9.9
"3472","BMW 3 Series Luxury Line",21.76
"3473","Maruti Dzire AMT ZDI Plus",28.4
"3474","Hyundai Verna 1.6 SX VTVT",17.01
"3475","Jeep Compass 2.0 Longitude",17.1
"3476","Hyundai Sonata Embera 2.0L CRDi AT",11.4
"3477","Tata Nexon 1.5 Revotorq XZ Plus Dual Tone",21.5
"3478","Hyundai EON Era Plus",21.1
"3479","BMW 5 Series 2013-2017 530d M Sport",14.69
"3480","Maruti Ertiga VDI",20.77
"3481","Honda Amaze E i-Vtech",18
"3482","Ford Fiesta 1.4 Duratec ZXI",16.6
"3483","Honda Civic 2006-2010 1.8 V MT",13.5
"3484","Maruti Ertiga ZDI",20.77
"3485","Hyundai Grand i10 CRDi Sportz",24
"3486","Hyundai Xcent 1.2 VTVT E Plus",20.14
"3487","Hyundai i10 Era",19.81
"3488","Honda Amaze S i-Vtech",18
"3489","Audi A6 2.7 TDI",12.4
"3490","Hyundai i10 Magna 1.2 iTech SE",20.36
"3491","Renault KWID RXT Optional",25.17
"3492","Audi A4 New 2.0 TDI Multitronic",15.2
"3493","Maruti Alto 800 LXI Airbag",22.74
"3494","Honda City i VTEC VX Option",17.8
"3495","Mercedes-Benz New C-Class C250 Avantgarde",11.74
"3496","Audi Q5 3.0 TDI Quattro Technology",13.22
"3497","Volkswagen Polo 1.2 MPI Comfortline",16.2
"3498","Hyundai Creta 1.4 E Plus Diesel",21.38
"3499","Honda City 1.5 V MT",17
"3500","Honda City 1.5 S MT",17
"3501","Maruti S Cross DDiS 320 Alpha",22.7
"3502","Maruti SX4 Vxi BSIV",16.51
"3503","Maruti Swift Dzire VDI",23.4
"3504","Maruti Ertiga ZDI",20.77
"3505","Hyundai i20 1.2 Spotz",18.6
"3506","Hyundai Grand i10 CRDi Magna",24
"3507","Honda City i VTEC SV",17.4
"3508","Skoda Rapid 1.6 TDI Elegance",20.5
"3509","Mercedes-Benz E-Class E270 CDI",11
"3510","Hyundai Santa Fe 4WD AT",13.01
"3511","Maruti Alto LXi",19.7
"3512","ISUZU D-MAX V-Cross 4X4",12.4
"3513","Hyundai Verna 1.4 CRDi GL",24.8
"3514","Ford Figo Diesel ZXI",20
"3515","Honda City 1.5 S MT",17
"3516","Hyundai Verna 1.6 CRDi S",23.9
"3517","Hyundai Creta 1.6 SX Plus Petrol Automatic",13
"3518","Ford Ecosport 1.5 DV5 MT Titanium",22.7
"3519","BMW X6 xDrive30d",11.2
"3520","BMW 5 Series 2013-2017 520d Luxury Line",18.12
"3521","Ford Figo Aspire 1.5 TDCi Ambiente",25.83
"3522","Hyundai Verna VTVT 1.6 AT EX",17
"3523","Ford Ikon 1.4 TDCi DuraTorq",13.8
"3524","Audi A6 2011-2015 2.0 TDI",17.68
"3525","Hyundai i20 2015-2017 Sportz AT 1.4",15
"3526","Toyota Fortuner 2.8 4WD MT",14.24
"3527","Renault KWID RXT",25.17
"3528","Chevrolet Spark 1.0 LT",18
"3529","Hyundai Verna Transform VTVT",16.2
"3530","BMW 3 Series 320d Sport Line",18.88
"3531","Maruti Swift Dzire VDI",26.59
"3532","Hyundai Xcent 1.2 CRDi E Plus",25.4
"3533","Honda Jazz V CVT",19
"3534","Tata Indigo LS",17
"3535","Ford Fiesta Classic 1.4 Duratorq CLXI",17.8
"3536","Maruti S-Cross Alpha DDiS 200 SH",25.1
"3537","Maruti SX4 Zxi with Leather BSIII",15.6
"3538","Maruti Baleno Zeta Automatic",21.4
"3539","Maruti Ritz LDi",23.2
"3540","Hyundai Elantra CRDi SX AT",19.5
"3541","Chevrolet Spark 1.0 LT",16.2
"3542","Hyundai i20 1.2 Spotz",18.6
"3543","Hyundai Xcent 1.1 CRDi Base",24.4
"3544","Honda Jazz 1.2 V CVT i VTEC",19
"3545","Honda Brio S MT",19.4
"3546","Mercedes-Benz E-Class E250 CDI Avantgrade",13
"3547","Tata Hexa XT",17.6
"3548","Hyundai Xcent 1.1 CRDi Base",24.4
"3549","Ford Ecosport 1.5 DV5 MT Titanium Optional",22.7
"3550","Tata Nano XTA",21.9
"3551","Honda Brio VX",19.4
"3552","Maruti Ertiga SHVS ZDI Plus",24.52
"3553","Hyundai i10 Sportz 1.2",20.36
"3554","Mahindra XUV500 W10 2WD",16
"3555","Volkswagen Vento Diesel Highline",20.54
"3556","Tata Safari Storme 2012-2015 VX",14
"3557","Honda Accord 2.4 Elegance M/T",10.2
"3558","Maruti Eeco 7 Seater Standard",15.1
"3559","Maruti Swift VDI",22.9
"3560","Maruti Baleno Zeta Automatic",21.4
"3561","Mahindra XUV500 W8 2WD",15.1
"3562","Hyundai Xcent 1.2 Kappa S",19.1
"3563","Mercedes-Benz New C-Class C 220 CDI Style",19.27
"3564","Skoda Superb 1.8 TSI MT",13.14
"3565","Volkswagen CrossPolo 1.5 TDI",20.14
"3566","Maruti Ignis 1.2 Delta",20.89
"3567","Maruti Swift VDI BSIV",25.2
"3568","Honda City i VTEC VX Option",17.8
"3569","BMW 5 Series 530d Highline Sedan",11.5
"3570","Skoda Laura Ambiente",17.5
"3571","Volkswagen Polo GT TSI",17.21
"3572","Renault Duster 85PS Diesel RxL",19.87
"3573","Honda City 1.5 S AT",16.8
"3574","Volkswagen Vento Diesel Highline",20.54
"3575","Hyundai Grand i10 Sportz",18.9
"3576","Ford Fiesta 1.4 ZXi Duratec",16.6
"3577","Hyundai Xcent 1.1 CRDi S",24.4
"3578","Honda Amaze VX i-DTEC",25.8
"3579","Honda City i VTEC CVT VX",18
"3580","Renault Fluence 1.5",20.4
"3581","BMW 5 Series 520d Luxury Line",22.48
"3582","Maruti SX4 ZXI MT BSIV",15.5
"3583","Honda City ZX CVT",16.4
"3584","Volkswagen Ameo 1.2 MPI Comfortline",17
"3585","Volkswagen Ameo 1.2 MPI Comfortline",17
"3586","Audi A4 2.0 TDI Multitronic",16.55
"3587","Maruti Wagon R VXI",18.9
"3588","Hyundai Verna SX CRDi AT",19.08
"3589","Mercedes-Benz GLC 220d 4MATIC Style",17.9
"3590","BMW 3 Series Luxury Line",21.76
"3591","Honda Mobilio V Option i DTEC",24.2
"3592","Hyundai Creta 1.6 CRDi AT SX Plus",17.01
"3593","Honda City 1.5 S MT",17
"3594","Ford Fiesta 1.4 TDCi EXI",17.8
"3595","Maruti Swift Dzire LDI",26.59
"3596","Mercedes-Benz E-Class E250 CDI Launch Edition",13
"3597","Chevrolet Captiva LT",11.5
"3598","Toyota Innova 2.5 V Diesel 7-seater",12.8
"3599","Mahindra Quanto C8",17.21
"3600","Honda City i VTEC V",17.4
"3601","Audi A4 2.0 TDI 177 Bhp Premium Plus",17.11
"3602","Volkswagen Polo Diesel Comfortline 1.2L",22.07
"3603","Ford EcoSport 1.5 Petrol Titanium Plus AT",14.8
"3604","Toyota Innova 2.5 G (Diesel) 7 Seater BS IV",12.99
"3605","Honda City 1.5 EXI",13
"3606","Maruti Alto 800 2016-2019 LXI Optional",24.7
"3607","Mercedes-Benz M-Class ML 320 CDI",8.7
"3608","Maruti Swift Dzire LDI",26.59
"3609","Maruti Vitara Brezza ZDi Plus Dual Tone",24.3
"3610","Volvo S60 D5 Summum",13.2
"3611","Toyota Fortuner 4x2 AT",12.55
"3612","Hyundai i20 Sportz Option Diesel",23
"3613","Audi A4 35 TDI Premium",17.11
"3614","Nissan Terrano XV D Pre",19.64
"3615","Maruti Celerio ZXI AMT",23.1
"3616","Hyundai i10 Sportz AT",16.95
"3617","BMW 3 Series 320d",22.69
"3618","Hyundai Grand i10 Sportz",18.9
"3619","Hyundai Grand i10 Asta Option AT",18.9
"3620","Hyundai Grand i10 1.2 Kappa Sportz",18.9
"3621","Volkswagen Polo 1.2 MPI Comfortline",16.47
"3622","Honda City ZX EXi",17.7
"3623","Mercedes-Benz GLA Class 200 CDI",17.9
"3624","Maruti Omni 8 Seater BSIV",14
"3625","Hyundai Verna 1.6 SX VTVT AT",15.74
"3626","Maruti Alto 800 LXI",22.74
"3627","Maruti Vitara Brezza ZDi Plus Dual Tone",24.3
"3628","Mahindra XUV500 W8 2WD",15.1
"3629","Maruti Vitara Brezza ZDi",24.3
"3630","Hyundai i20 1.2 Spotz",18.6
"3631","Mercedes-Benz E-Class 250 D W 210",10
"3632","Maruti Alto LXi",19.7
"3633","Honda Amaze S i-Vtech",18
"3634","Land Rover Range Rover Sport HSE",12.65
"3635","Hyundai Grand i10 CRDi Magna",24
"3636","Honda Civic 2006-2010 1.8 S MT",13.5
"3637","Hyundai Grand i10 CRDi Magna",24
"3638","Maruti 800 AC Uniq",16.1
"3639","Toyota Etios Liva Diesel",23.59
"3640","Hyundai i20 Magna 1.4 CRDi",22.54
"3641","Maruti Alto K10 VXI",24.07
"3642","BMW X1 sDrive20d",17.05
"3643","Maruti Celerio VXI AT",23.1
"3644","Skoda Superb Elegance 1.8 TSI AT",13.7
"3645","Mahindra Xylo E4",14
"3646","Mahindra XUV500 W8 2WD",15.1
"3647","Maruti Swift Dzire VXI",19.1
"3648","Ford Ecosport 1.0 Ecoboost Platinum Edition",18.88
"3649","Toyota Corolla Altis Diesel D4DG",21.43
"3650","Hyundai i20 2015-2017 1.2 Magna",18.5
"3651","Renault Captur 1.5 Diesel Platine Mono",20.37
"3652","Mercedes-Benz E-Class 280 CDI",11
"3653","Maruti Baleno RS 1.0 Petrol",21.1
"3654","Nissan Sunny 2011-2014 XL AT Special Edition",17.97
"3655","Hyundai Grand i10 AT Asta",18.9
"3656","Maruti Ciaz Zeta",21.56
"3657","Hyundai Xcent 1.2 Kappa S",19.1
"3658","Hyundai Verna 1.6 SX CRDi (O)",22.32
"3659","Maruti Wagon R VXI 1.2",21.5
"3660","Hyundai Verna CRDi",16.8
"3661","Toyota Etios Liva G",17.71
"3662","Mahindra Xylo E4 ABS BS III",11.68
"3663","Toyota Etios Liva GD",23.59
"3664","Mahindra Thar DI 4X4",18.06
"3665","Nissan X-Trail SLX MT",14.42
"3666","Toyota Innova Crysta 2.8 ZX AT",11.36
"3667","Hyundai Creta 1.4 CRDi S",21.38
"3668","Maruti Swift VDI",28.4
"3669","Hyundai Verna 1.6 CRDI SX Option",23.9
"3670","Maruti Alto LXi BSIII",19.7
"3671","Maruti S Cross DDiS 200 Alpha",23.65
"3672","Hyundai EON Era",21.1
"3673","Nissan Terrano XL",13.24
"3674","Hyundai EON Era",21.1
"3675","Tata Zest Quadrajet 1.3 XT",20.65
"3676","Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance",14.21
"3677","Audi Q5 2.0 TDI Premium Plus",14.16
"3678","Ford Fiesta 1.6 ZXi Leather",15.3
"3679","BMW 3 Series 320d Prestige",18.88
"3680","Maruti Baleno RS 1.0 Petrol",21.1
"3681","Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency",14.21
"3682","Hyundai i10 Sportz 1.2",20.36
"3683","Hyundai Grand i10 Asta Option",18.9
"3684","Honda Brio S MT",19.4
"3685","Hyundai i20 Magna 1.4 CRDi (Diesel)",21.9
"3686","Volkswagen Polo Petrol Highline 1.2L",16.47
"3687","Honda City 1.5 EXI",13
"3688","Skoda Octavia Ambiente 1.9 TDI",18.7
"3689","Ford Endeavour 2.5L 4X2",13.1
"3690","Chevrolet Cruze LTZ",18.3
"3691","Honda CR-V AT With Sun Roof",14
"3692","Honda Mobilio V i DTEC",24.2
"3693","Maruti Ertiga VDI",20.77
"3694","Hyundai Grand i10 Sportz",18.9
"3695","Jaguar XF 3.0 Litre S Premium Luxury",14.74
"3696","Honda Amaze VX i-Vtech",18
"3697","Audi A6 2.7 TDI",12.4
"3698","Hyundai i20 1.2 Spotz",18.6
"3699","Volkswagen Ameo 1.2 MPI Highline Plus 16",17
"3700","Renault Fluence 2.0",13.4
"3701","Maruti Alto K10 VXI",24.07
"3702","Maruti Alto Std",19.7
"3703","Maruti Wagon R VXI BS IV",20.51
"3704","Fiat Linea 1.3 Emotion",20.4
"3705","Maruti Swift Dzire Vdi BSIV",19.3
"3706","Renault Scala Diesel RxL",21.64
"3707","Hyundai i20 Magna",18.5
"3708","Hyundai Xcent 1.2 Kappa SX Option",19.1
"3709","Maruti Wagon R LXI",18.9
"3710","Mahindra XUV500 W8 2WD",15.1
"3711","Toyota Fortuner 4x2 AT",12.55
"3712","Renault Duster 110PS Diesel RxZ Plus",19.64
"3713","Hyundai Santro Xing GLS",17.92
"3714","Hyundai Verna 1.6 SX VTVT",17.01
"3715","BMW X1 sDrive 20d Exclusive",15.06
"3716","Honda Civic 2006-2010 1.8 V AT",12.9
"3717","Audi A6 35 TFSI Matrix",15.26
"3718","Maruti Wagon R LXI BS IV",20.51
"3719","Maruti Vitara Brezza ZDi Plus Dual Tone",24.3
"3720","Land Rover Discovery 3 TDV6 Diesel Automatic",11.8
"3721","Maruti Dzire New",26.59
"3722","Hyundai Verna VTVT 1.6 SX",17
"3723","Maruti Ertiga ZDI Plus",25.47
"3724","Hyundai Accent GLE",13.2
"3725","Hyundai i20 1.2 Sportz",17
"3726","Hyundai Verna VTVT 1.6 SX",17
"3727","Maruti Alto LX",19.7
"3728","Mahindra Scorpio VLX",12.05
"3729","Maruti Wagon R LXI",18.9
"3730","Hyundai i20 1.2 Sportz",17
"3731","Maruti Ritz VDi",21.1
"3732","Renault Koleos 2.0 Diesel",13.73
"3733","BMW 3 Series 320d",22.69
"3734","Honda Brio V MT",19.4
"3735","Hyundai Sonata GOLD",11.7
"3736","Maruti Swift Dzire VDi",19.3
"3737","Mahindra XUV500 W8 4WD",16
"3738","Hyundai i10 Sportz 1.1L",19.81
"3739","Maruti Ciaz ZXi Plus",20.73
"3740","Toyota Innova 2.5 V Diesel 8-seater",12.8
"3741","Hyundai Grand i10 Sportz",18.9
"3742","Chevrolet Optra Magnum 2.0 LS BSIII",16.52
"3743","Mahindra Ssangyong Rexton RX5",12.83
"3744","Mahindra XUV500 W8 2WD",15.1
"3745","Honda City i VTEC SV",17.4
"3746","Ford Ecosport 1.5 DV5 MT Titanium",22.7
"3747","Hyundai i20 Sportz 1.2",18.6
"3748","Mercedes-Benz CLA 200 CDI Sport",17.9
"3749","Hyundai EON Magna",22
"3750","Toyota Etios G Safety",17.6
"3751","Maruti Swift Dzire Tour LDI",23.4
"3752","Maruti Alto LXi",19.7
"3753","Maruti Celerio ZXI",23.1
"3754","Ford Ecosport 1.5 DV5 MT Titanium Optional",22.7
"3755","Nissan Terrano XV 110 PS Limited Edition",19.01
"3756","Honda Accord VTi-L AT",11.1
"3757","Maruti Swift Ldi BSIII",17.8
"3758","Mahindra XUV500 AT W10 FWD",16
"3759","Honda Jazz 1.2 VX i VTEC",18.7
"3760","Honda City i VTEC V",17.8
"3761","Fiat Grande Punto 1.2 Dynamic",15.7
"3762","Maruti Ertiga ZXI",16.02
"3763","Nissan Micra XL",18.44
"3764","Honda City 1.5 V MT",17
"3765","Toyota Etios VX",16.78
"3766","BMW 3 Series 320d Luxury Line",18.88
"3767","Honda Jazz 1.2 SV i VTEC",18.7
"3768","Maruti Dzire VDI",28.4
"3769","Skoda Rapid 1.6 TDI Elegance",20.5
"3770","Mahindra XUV500 W6 2WD",15.1
"3771","Hyundai Grand i10 AT Asta",18.9
"3772","Honda City 1.5 V MT",17
"3773","Toyota Innova 2.5 GX 7 STR",12.8
"3774","Mahindra XUV500 W8 2WD",15.1
"3775","Maruti Swift Dzire VDi",19.3
"3776","Volkswagen Vento Petrol Highline",15.04
"3777","Audi A4 2.0 TDI",16.55
"3778","Maruti Ertiga LXI",16.02
"3779","Maruti 800 AC",16.1
"3780","Honda City 1.5 V MT",17
"3781","Maruti Swift Dzire VXI",19.1
"3782","Toyota Camry Hybrid",19.16
"3783","Hyundai Grand i10 CRDi Sportz",24
"3784","Toyota Innova Crysta 2.8 GX AT 8S",11.36
"3785","Hyundai i10 Magna",20.36
"3786","Hyundai Grand i10 AT Asta",18.9
"3787","Maruti Baleno Alpha Diesel",27.39
