"","X","Name","Location","Year","Kilometers_Driven","Fuel_Type","Transmission","Owner_Type","Mileage","Engine","Power","Seats","Price","car_age"
"2378",3512,"Honda Amaze S i-VTEC","Kochi",2017,61795,"Petrol","Manual","First",17.8,1198,86.7,5,5.53,7
"2379",3513,"Mahindra KUV 100 mFALCON G80 K6 Plus","Chennai",2016,13500,"Petrol","Manual","First",18.15,1198,82,6,3.75,8
"2380",3514,"Honda City i-VTEC CVT VX","Pune",2018,4500,"Petrol","Automatic","First",18,1497,117.3,5,12.5,6
"2381",3518,"Renault Duster 110PS Diesel RxZ AMT","Coimbatore",2017,42646,"Diesel","Automatic","First",19.6,1461,108.45,5,12.46,7
"2382",3519,"Volkswagen Polo 1.2 MPI Comfortline","Bangalore",2014,30000,"Petrol","Manual","Second",16.47,1198,74,5,5.25,10
"2383",3520,"BMW 5 Series 520d Sedan","Delhi",2012,90000,"Diesel","Automatic","First",18.48,1631.55257270694,113.803144037171,5,14.5,12
"2384",3524,"Maruti Swift VDI","Jaipur",2015,63310,"Diesel","Manual","First",28.4,1248,74,5,5.1,9
"2385",3525,"Honda Amaze S i-Dtech","Delhi",2014,66000,"Diesel","Manual","First",25.8,1498,98.6,5,3.5,10
"2386",3526,"BMW 3 Series 320d Highline","Ahmedabad",2011,74000,"Diesel","Automatic","Second",16.07,1995,181,5,12.5,13
"2387",3527,"Hyundai Verna 1.4 EX","Hyderabad",2012,93000,"Diesel","Manual","First",23.5,1396,88.7,5,5.55,12
"2388",3529,"Maruti Swift VXI","Ahmedabad",2012,48772,"Petrol","Manual","First",18.6,1197,85.8,5,3.91,12
"2389",3530,"Chevrolet Beat LS","Chennai",2010,66000,"Petrol","Manual","First",18.6,1199,79.4,5,2.19,14
"2390",3531,"Hyundai Grand i10 Asta Option AT","Coimbatore",2017,27417,"Petrol","Automatic","First",18.9,1197,82,5,6.89,7
"2391",3534,"Maruti Swift VXI BSIII","Pune",2010,75000,"Petrol","Manual","First",16.1,1298,88.2,5,2.85,14
"2392",3535,"Audi A4 35 TDI Premium","Coimbatore",2016,39237,"Diesel","Automatic","First",17.11,1968,174.33,5,25.64,8
"2393",3536,"Honda City V MT","Kochi",2018,11966,"Petrol","Manual","First",16.8,1497,116.3,5,10.28,6
"2394",3537,"Honda Jazz V","Hyderabad",2015,37000,"Petrol","Manual","First",18.2,1199,88.7,5,6.3,9
"2395",3538,"Volkswagen Polo 1.5 TDI Highline","Chennai",2014,70920,"Diesel","Manual","First",20.14,1498,88.8,5,4.75,10
"2396",3539,"Nissan Terrano XL D Option","Hyderabad",2013,65280,"Diesel","Manual","First",19.87,1461,83.14,5,5.8,11
"2397",3541,"Hyundai i20 Magna Optional 1.2","Kochi",2014,44525,"Petrol","Manual","First",18.5,1197,82.9,5,4.65,10
"2398",3542,"Honda City 1.5 E MT","Jaipur",2009,86863,"Petrol","Manual","First",17,1497,118,5,3.6,15
"2399",3544,"Jeep Compass 2.0 Limited Option 4X4","Jaipur",2017,45000,"Diesel","Manual","First",16.3,1956,170,5,20,7
"2400",3547,"Datsun GO Plus T","Kolkata",2016,12800,"Petrol","Manual","First",19.44,1198,67,7,3.25,8
"2401",3550,"Honda City i-DTEC ZX","Pune",2017,42000,"Diesel","Manual","First",25.6,1498,98.6,5,12,7
"2402",3552,"Hyundai Grand i10 1.2 CRDi Sportz","Chennai",2018,48000,"Diesel","Manual","First",24,1186,73.97,5,5.95,6
"2403",3554,"Hyundai Verna 1.4 CX VTVT","Kolkata",2014,19000,"Petrol","Manual","First",17.43,1396,105.5,5,5.25,10
"2404",3556,"BMW X1 sDrive20d","Jaipur",2012,63000,"Diesel","Automatic","First",17.05,1995,184,5,13.5,12
"2405",3557,"Volkswagen Jetta 2013-2015 2.0L TDI Highline AT","Chennai",2015,48000,"Diesel","Automatic","First",16.96,1968,138.03,5,13.5,9
"2406",3558,"Ford Figo Diesel ZXI","Delhi",2014,66000,"Diesel","Manual","First",20,1399,68.05,5,3.47,10
"2407",3562,"Volkswagen Polo Petrol Comfortline 1.2L","Delhi",2012,52000,"Petrol","Manual","First",16.47,1198,73.9,5,3.1,12
"2408",3563,"Maruti S Cross DDiS 200 Delta","Hyderabad",2015,61313,"Diesel","Manual","First",23.65,1248,88.5,5,7.99,9
"2409",3565,"Maruti Ertiga ZDI","Bangalore",2015,74000,"Diesel","Manual","First",20.77,1248,88.8,7,8.75,9
"2410",3566,"Hyundai i10 Asta Sunroof AT","Hyderabad",2013,89000,"Petrol","Automatic","First",19.2,1197,80,5,4.19,11
"2411",3567,"Mercedes-Benz CLA 200 CDI Sport","Kochi",2019,13414,"Diesel","Automatic","First",17.9,2143,136,5,30.77,5
"2412",3568,"Honda City ZX VTEC","Jaipur",2006,95000,"Petrol","Manual","Second",16.9,1497,100,5,2.11,18
"2413",3569,"Mahindra KUV 100 G80 K8","Jaipur",2018,15900,"Petrol","Manual","First",18.15,1198,82,6,6.25,6
"2414",3571,"Honda City 1.5 V MT","Bangalore",2011,65000,"Petrol","Manual","First",17,1497,118,5,5.2,13
"2415",3572,"Audi A6 35 TDI Matrix","Coimbatore",2017,36824,"Diesel","Automatic","First",18.53,1968,187.74,5,39.84,7
"2416",3573,"Ford Figo Diesel ZXI","Coimbatore",2013,65287,"Diesel","Manual","First",20,1399,68.05,5,4.45,11
"2417",3574,"Mercedes-Benz GLA Class 200 CDI","Kolkata",2014,52000,"Diesel","Automatic","First",17.9,2143,136,5,19.5,10
"2418",3576,"Ford Figo 2015-2019 1.5D Titanium MT","Hyderabad",2016,71000,"Diesel","Manual","First",25.83,1498,99,5,5.1,8
"2419",3577,"Hyundai Elantra CRDi SX AT","Delhi",2013,71000,"Diesel","Automatic","First",22.7,1582,126.2,5,6.8,11
"2420",3578,"Maruti Baleno Zeta CVT","Kolkata",2016,20000,"Petrol","Automatic","First",21.4,1197,83.1,5,5.74,8
"2421",3579,"Maruti Swift LXi BSIV","Hyderabad",2010,71000,"Petrol","Manual","First",16.1,1197,85,5,3.3,14
"2422",3581,"BMW 3 Series Luxury Line","Ahmedabad",2016,27000,"Diesel","Automatic","First",21.76,1995,190,5,35,8
"2423",3582,"Maruti Dzire AMT ZDI Plus","Chennai",2017,19000,"Diesel","Automatic","First",28.4,1248,73.75,5,8.9,7
"2424",3583,"Hyundai Verna 1.6 SX VTVT","Mumbai",2011,58000,"Petrol","Manual","Second",17.01,1591,121.3,5,4,13
"2425",3584,"Jeep Compass 2.0 Longitude","Kochi",2018,42203,"Diesel","Manual","First",17.1,1956,170,5,19.46,6
"2426",3587,"Tata Nexon 1.5 Revotorq XZ Plus Dual Tone","Kolkata",2018,4900,"Diesel","Manual","First",21.5,1497,108.5,5,9.22,6
"2427",3588,"Hyundai EON Era Plus","Jaipur",2013,70000,"Petrol","Manual","First",21.1,814,55.2,5,1.8,11
"2428",3591,"Maruti Ertiga VDI","Delhi",2014,54569,"Diesel","Manual","First",20.77,1248,88.76,7,5.99,10
"2429",3592,"Honda Amaze E i-Vtech","Kochi",2015,51361,"Petrol","Manual","First",18,1198,86.7,5,4.94,9
"2430",3593,"Ford Fiesta 1.4 Duratec ZXI","Jaipur",2007,125000,"Petrol","Manual","Third",16.6,1388,68,5,1.5,17
"2431",3596,"Maruti Ertiga ZDI","Delhi",2014,22281,"Diesel","Manual","First",20.77,1248,88.8,7,6.5,10
"2432",3597,"Hyundai Grand i10 CRDi Sportz","Delhi",2013,63210,"Diesel","Manual","First",24,1120,70,5,3.71,11
"2433",3598,"Hyundai Xcent 1.2 VTVT E Plus","Pune",2018,31000,"Petrol","Manual","First",20.14,1197,81.86,5,5,6
"2434",3599,"Hyundai i10 Era","Ahmedabad",2008,60000,"Petrol","Manual","First",19.81,1086,68.05,5,1.99,16
"2435",3600,"Honda Amaze S i-Vtech","Mumbai",2017,32006,"Petrol","Manual","First",18,1198,86.7,5,4.25,7
"2436",3602,"Hyundai i10 Magna 1.2 iTech SE","Mumbai",2011,9489,"Petrol","Manual","First",20.36,1197,78.9,5,2.95,13
"2437",3603,"Renault KWID RXT Optional","Pune",2018,5000,"Petrol","Manual","First",25.17,799,53.3,5,3.5,6
"2438",3605,"Maruti Alto 800 LXI Airbag","Jaipur",2015,50000,"Petrol","Manual","First",22.74,796,47.3,5,2.75,9
"2439",3606,"Honda City i VTEC VX Option","Delhi",2015,53000,"Petrol","Manual","First",17.8,1497,117.3,5,6.95,9
"2440",3609,"Volkswagen Polo 1.2 MPI Comfortline","Pune",2011,36431,"Petrol","Manual","First",16.2,1199,74,5,2.7,13
"2441",3610,"Hyundai Creta 1.4 E Plus Diesel","Mumbai",2017,35000,"Diesel","Manual","First",21.38,1396,88.7,5,9.9,7
"2442",3611,"Honda City 1.5 V MT","Kochi",2011,94832,"Petrol","Manual","First",17,1497,118,5,3.83,13
"2443",3612,"Honda City 1.5 S MT","Coimbatore",2012,88381,"Petrol","Manual","First",17,1497,118,5,5.25,12
"2444",3613,"Maruti S Cross DDiS 320 Alpha","Kolkata",2016,45194,"Diesel","Manual","First",22.7,1598,118,5,7.75,8
"2445",3614,"Maruti SX4 Vxi BSIV","Mumbai",2010,66000,"Petrol","Manual","Second",16.51,1586,103.2,5,2.46,14
"2446",3615,"Maruti Swift Dzire VDI","Kolkata",2014,38578,"Diesel","Manual","First",23.4,1248,74,5,3.96,10
"2447",3616,"Maruti Ertiga ZDI","Chennai",2015,40000,"Diesel","Manual","First",20.77,1248,88.8,7,8.25,9
"2448",3617,"Hyundai i20 1.2 Spotz","Coimbatore",2018,20632,"Petrol","Manual","First",18.6,1197,81.83,5,7.58,6
"2449",3618,"Hyundai Grand i10 CRDi Magna","Hyderabad",2014,73042,"Diesel","Manual","First",24,1120,70,5,3.99,10
"2450",3619,"Honda City i VTEC SV","Delhi",2014,54257,"Petrol","Manual","First",17.4,1497,117.3,5,6.25,10
"2451",3620,"Skoda Rapid 1.6 TDI Elegance","Hyderabad",2013,93000,"Diesel","Manual","First",20.5,1598,103.5,5,5,11
"2452",3623,"Maruti Alto LXi","Hyderabad",2007,52195,"Petrol","Manual","First",19.7,796,46.3,5,1.75,17
"2453",3625,"Hyundai Verna 1.4 CRDi GL","Kolkata",2012,38000,"Diesel","Manual","First",24.8,1396,88.7,5,4.1,12
"2454",3626,"Ford Figo Diesel ZXI","Coimbatore",2015,92885,"Diesel","Manual","First",20,1399,68,5,3.56,9
"2455",3627,"Honda City 1.5 S MT","Pune",2010,43000,"Petrol","Manual","Second",17,1497,118,5,4.21,14
"2456",3629,"Hyundai Verna 1.6 CRDi S","Delhi",2015,57000,"Diesel","Manual","First",23.9,1582,126.2,5,6.6,9
"2457",3631,"Ford Ecosport 1.5 DV5 MT Titanium","Hyderabad",2017,32000,"Diesel","Manual","First",22.7,1498,89.84,5,9.5,7
"2458",3633,"BMW 5 Series 2013-2017 520d Luxury Line","Coimbatore",2016,76467,"Diesel","Automatic","First",18.12,1995,190,5,30.45,8
"2459",3634,"Ford Figo Aspire 1.5 TDCi Ambiente","Hyderabad",2016,100000,"Diesel","Manual","First",25.83,1498,99,5,5.1,8
"2460",3635,"Hyundai Verna VTVT 1.6 AT EX","Pune",2013,37086,"Petrol","Automatic","First",17,1591,121.3,5,5.44,11
"2461",3637,"Audi A6 2011-2015 2.0 TDI","Kochi",2014,54862,"Diesel","Automatic","First",17.68,1968,174.33,5,16.67,10
"2462",3641,"Renault KWID RXT","Bangalore",2016,20229,"Petrol","Manual","First",25.17,799,53.3,5,3.5,8
"2463",3642,"Chevrolet Spark 1.0 LT","Chennai",2008,62000,"Petrol","Manual","Third",18,995,62,5,1.1,16
"2464",3643,"Hyundai Verna Transform VTVT","Hyderabad",2011,51500,"Petrol","Manual","Second",16.2,1599,103.2,5,2.6,13
"2465",3644,"BMW 3 Series 320d Sport Line","Hyderabad",2012,69000,"Diesel","Automatic","First",18.88,1995,184,5,18.5,12
"2466",3646,"Maruti Swift Dzire VDI","Hyderabad",2015,62476,"Diesel","Manual","First",26.59,1248,74,5,7.95,9
"2467",3647,"Hyundai Xcent 1.2 CRDi E Plus","Jaipur",2017,60500,"Diesel","Manual","First",25.4,1186,73.97,5,5.49,7
"2468",3648,"Honda Jazz V CVT","Mumbai",2017,17978,"Petrol","Automatic","First",19,1199,88.7,5,6.95,7
"2469",3649,"Tata Indigo LS","Jaipur",2008,300000,"Diesel","Manual","First",17,1405,70,5,1,16
"2470",3650,"Ford Fiesta Classic 1.4 Duratorq CLXI","Chennai",2013,123000,"Diesel","Manual","Second",17.8,1399,67,5,4.45,11
"2471",3651,"Maruti S-Cross Alpha DDiS 200 SH","Kolkata",2016,45296,"Diesel","Manual","First",25.1,1248,88.5,5,6.99,8
"2472",3653,"Maruti Baleno Zeta Automatic","Kochi",2018,25858,"Petrol","Automatic","First",21.4,1197,83.1,5,7.54,6
"2473",3654,"Maruti Ritz LDi","Bangalore",2016,120000,"Diesel","Manual","First",23.2,1248,73.94,5,3.65,8
"2474",3655,"Hyundai Elantra CRDi SX AT","Ahmedabad",2016,22000,"Diesel","Automatic","First",19.5,1582,126.24,5,16,8
"2475",3656,"Chevrolet Spark 1.0 LT","Kolkata",2012,11000,"Petrol","Manual","First",16.2,995,62.1,5,1.4,12
"2476",3657,"Hyundai i20 1.2 Spotz","Mumbai",2017,3900,"Petrol","Manual","First",18.6,1197,81.83,5,6.45,7
"2477",3658,"Hyundai Xcent 1.1 CRDi Base","Hyderabad",2016,106092,"Diesel","Manual","First",24.4,1120,71,5,4.4,8
"2478",3659,"Honda Jazz 1.2 V CVT i VTEC","Delhi",2015,27000,"Petrol","Automatic","First",19,1199,88.7,5,5.95,9
"2479",3660,"Honda Brio S MT","Ahmedabad",2013,11000,"Petrol","Manual","First",19.4,1198,86.8,5,3.9,11
"2480",3662,"Tata Hexa XT","Pune",2017,39800,"Diesel","Manual","First",17.6,2179,153.86,7,14.25,7
"2481",3663,"Hyundai Xcent 1.1 CRDi Base","Pune",2017,73000,"Diesel","Manual","First",24.4,1120,71,5,4.5,7
"2482",3664,"Ford Ecosport 1.5 DV5 MT Titanium Optional","Pune",2015,55000,"Diesel","Manual","First",22.7,1498,89.84,5,7.5,9
"2483",3665,"Tata Nano XTA","Coimbatore",2017,18351,"Petrol","Automatic","First",21.9,624,37.48,4,3.41,7
"2484",3666,"Honda Brio VX","Pune",2013,45000,"Petrol","Manual","Second",19.4,1198,86.8,5,3.25,11
"2485",3667,"Maruti Ertiga SHVS ZDI Plus","Hyderabad",2016,112200,"Diesel","Manual","First",24.52,1248,88.5,7,8.3,8
"2486",3668,"Hyundai i10 Sportz 1.2","Bangalore",2010,29000,"Petrol","Manual","First",20.36,1197,78.9,5,3.45,14
"2487",3671,"Volkswagen Vento Diesel Highline","Hyderabad",2010,71000,"Diesel","Manual","First",20.54,1598,103.6,5,4.25,14
"2488",3675,"Maruti Swift VDI","Ahmedabad",2012,65000,"Diesel","Manual","First",22.9,1248,74,5,3.9,12
"2489",3676,"Maruti Baleno Zeta Automatic","Pune",2016,27809,"Petrol","Automatic","First",21.4,1197,83.1,5,6.41,8
"2490",3678,"Hyundai Xcent 1.2 Kappa S","Chennai",2014,51000,"Petrol","Manual","First",19.1,1197,82,5,3.85,10
"2491",3679,"Mercedes-Benz New C-Class C 220 CDI Style","Hyderabad",2017,10000,"Diesel","Automatic","First",19.27,2143,167.62,5,36,7
"2492",3681,"Volkswagen CrossPolo 1.5 TDI","Hyderabad",2015,80768,"Diesel","Manual","First",20.14,1498,88.73,5,5.7,9
"2493",3682,"Maruti Ignis 1.2 Delta","Kochi",2019,12076,"Petrol","Manual","First",20.89,1197,81.8,5,5.5,5
"2494",3683,"Maruti Swift VDI BSIV","Chennai",2016,49000,"Diesel","Manual","First",25.2,1248,74,5,5.9,8
"2495",3684,"Honda City i VTEC VX Option","Mumbai",2015,42366,"Petrol","Manual","First",17.8,1497,117.3,5,7.75,9
"2496",3686,"Skoda Laura Ambiente","Hyderabad",2008,122397,"Diesel","Manual","First",17.5,1896,106,5,4.4,16
"2497",3687,"Volkswagen Polo GT TSI","Coimbatore",2017,50534,"Petrol","Automatic","First",17.21,1197,103.5,5,8.27,7
"2498",3688,"Renault Duster 85PS Diesel RxL","Ahmedabad",2014,55300,"Diesel","Manual","First",19.87,1461,83.8,5,4.75,10
"2499",3689,"Honda City 1.5 S AT","Hyderabad",2008,73095,"Petrol","Automatic","First",16.8,1497,118,5,3.8,16
"2500",3690,"Volkswagen Vento Diesel Highline","Ahmedabad",2011,51100,"Diesel","Manual","First",20.54,1598,103.6,5,3.4,13
"2501",3691,"Hyundai Grand i10 Sportz","Pune",2016,13436,"Petrol","Manual","Second",18.9,1197,82,5,4.7,8
"2502",3692,"Ford Fiesta 1.4 ZXi Duratec","Pune",2008,76000,"Petrol","Manual","Second",16.6,1388,68,5,1.49,16
"2503",3693,"Hyundai Xcent 1.1 CRDi S","Mumbai",2016,63141,"Diesel","Manual","Second",24.4,1120,71,5,4.5,8
"2504",3694,"Honda Amaze VX i-DTEC","Hyderabad",2014,74885,"Diesel","Manual","First",25.8,1498,98.6,5,5.4,10
"2505",3695,"Honda City i VTEC CVT VX","Hyderabad",2016,14000,"Petrol","Automatic","First",18,1497,117.3,5,11.5,8
"2506",3696,"Renault Fluence 1.5","Pune",2012,56000,"Diesel","Manual","Second",20.4,1461,108.5,5,3.5,12
"2507",3697,"BMW 5 Series 520d Luxury Line","Ahmedabad",2010,46000,"Diesel","Automatic","First",22.48,1995,190,5,16.5,14
"2508",3699,"Honda City ZX CVT","Hyderabad",2007,81000,"Petrol","Automatic","First",16.4,1497,78,5,3.25,17
"2509",3700,"Volkswagen Ameo 1.2 MPI Comfortline","Kochi",2018,17370,"Petrol","Manual","First",17,1198,73.75,5,5.84,6
"2510",3701,"Volkswagen Ameo 1.2 MPI Comfortline","Hyderabad",2016,18456,"Petrol","Manual","First",17,1198,73.75,5,5.75,8
"2511",3702,"Audi A4 2.0 TDI Multitronic","Delhi",2010,59000,"Diesel","Automatic","First",16.55,1968,140,5,10,14
"2512",3703,"Maruti Wagon R VXI","Mumbai",2006,141537,"Petrol","Manual","Second",18.9,998,67.1,5,1.05,18
"2513",3704,"Hyundai Verna SX CRDi AT","Delhi",2013,51000,"Diesel","Automatic","First",19.08,1582,126.32,5,5.64,11
"2514",3705,"Mercedes-Benz GLC 220d 4MATIC Style","Coimbatore",2019,29311,"Diesel","Automatic","First",17.9,2143,170,5,50.97,5
"2515",3706,"BMW 3 Series Luxury Line","Mumbai",2016,31000,"Diesel","Automatic","First",21.76,1995,190,5,29.95,8
"2516",3707,"Honda Mobilio V Option i DTEC","Mumbai",2014,80000,"Diesel","Manual","Second",24.2,1498,98.6,7,4.85,10
"2517",3708,"Hyundai Creta 1.6 CRDi AT SX Plus","Hyderabad",2016,33000,"Diesel","Automatic","First",17.01,1582,126.2,5,14.5,8
"2518",3709,"Honda City 1.5 S MT","Hyderabad",2011,71556,"Petrol","Manual","First",17,1497,118,5,5.5,13
"2519",3710,"Ford Fiesta 1.4 TDCi EXI","Bangalore",2011,85000,"Diesel","Manual","First",17.8,1399,68,5,3.2,13
"2520",3711,"Maruti Swift Dzire LDI","Chennai",2016,91000,"Diesel","Manual","First",26.59,1248,74,5,4.5,8
"2521",3715,"Mahindra Quanto C8","Kochi",2014,58816,"Diesel","Manual","First",17.21,1493,100,7,3.45,10
"2522",3716,"Honda City i VTEC V","Kochi",2015,63818,"Petrol","Manual","First",17.4,1497,117.3,5,6.57,9
"2523",3717,"Audi A4 2.0 TDI 177 Bhp Premium Plus","Kolkata",2014,40000,"Diesel","Automatic","First",17.11,1968,174.33,5,17.5,10
"2524",3718,"Volkswagen Polo Diesel Comfortline 1.2L","Delhi",2013,77445,"Diesel","Manual","First",22.07,1199,73.9,5,3.75,11
"2525",3723,"Maruti Alto 800 2016-2019 LXI Optional","Chennai",2015,63714,"Petrol","Manual","First",24.7,796,47.3,5,2.45,9
"2526",3725,"Maruti Swift Dzire LDI","Kolkata",2017,60000,"Diesel","Manual","First",26.59,1248,74,5,3,7
"2527",3726,"Maruti Vitara Brezza ZDi Plus Dual Tone","Ahmedabad",2017,33000,"Diesel","Manual","First",24.3,1248,88.5,5,9.25,7
"2528",3729,"Hyundai i20 Sportz Option Diesel","Kochi",2013,67914,"Diesel","Manual","First",23,1396,90,5,3.45,11
"2529",3730,"Audi A4 35 TDI Premium","Bangalore",2015,58970,"Diesel","Automatic","First",17.11,1968,174.33,5,23.75,9
"2530",3731,"Nissan Terrano XV D Pre","Mumbai",2013,60000,"Diesel","Manual","Second",19.64,1461,108.5,5,5.45,11
"2531",3732,"Maruti Celerio ZXI AMT","Coimbatore",2017,35225,"Petrol","Automatic","First",23.1,998,67.04,5,5.25,7
"2532",3734,"Hyundai i10 Sportz AT","Delhi",2012,62282,"Petrol","Automatic","First",16.95,1197,78.9,5,2.9,12
"2533",3735,"BMW 3 Series 320d","Hyderabad",2010,80000,"Diesel","Automatic","First",22.69,1995,190,5,14.2,14
"2534",3736,"Hyundai Grand i10 Sportz","Kochi",2018,43698,"Petrol","Manual","First",18.9,1197,82,5,5.8,6
"2535",3737,"Hyundai Grand i10 Asta Option AT","Coimbatore",2017,28052,"Petrol","Automatic","First",18.9,1197,82,5,7.22,7
"2536",3738,"Hyundai Grand i10 1.2 Kappa Sportz","Coimbatore",2016,29091,"Petrol","Manual","First",18.9,1197,81.86,5,4.87,8
"2537",3739,"Volkswagen Polo 1.2 MPI Comfortline","Delhi",2013,63000,"Petrol","Manual","First",16.47,1198,74,5,3.3,11
"2538",3740,"Honda City ZX EXi","Hyderabad",2007,91000,"Petrol","Manual","Second",17.7,1497,78,5,3,17
"2539",3741,"Mercedes-Benz GLA Class 200 CDI","Hyderabad",2014,30000,"Diesel","Automatic","First",17.9,2143,136,5,26,10
"2540",3744,"Maruti Alto 800 LXI","Hyderabad",2015,24617,"Petrol","Manual","First",22.74,796,47.3,5,2.36,9
"2541",3745,"Maruti Vitara Brezza ZDi Plus Dual Tone","Coimbatore",2017,26927,"Diesel","Manual","First",24.3,1248,88.5,5,11.39,7
"2542",3747,"Maruti Vitara Brezza ZDi","Delhi",2016,35299,"Diesel","Manual","First",24.3,1248,88.5,5,8,8
"2543",3748,"Hyundai i20 1.2 Spotz","Kochi",2017,51612,"Petrol","Manual","First",18.6,1197,81.83,5,7.11,7
"2544",3750,"Maruti Alto LXi","Hyderabad",2009,65090,"Petrol","Manual","First",19.7,796,46.3,5,2.15,15
"2545",3751,"Honda Amaze S i-Vtech","Kolkata",2013,40000,"Petrol","Manual","First",18,1198,86.7,5,3.25,11
"2546",3753,"Hyundai Grand i10 CRDi Magna","Mumbai",2013,71904,"Diesel","Manual","First",24,1120,70,5,4.61,11
"2547",3755,"Hyundai Grand i10 CRDi Magna","Chennai",2014,33000,"Diesel","Manual","Second",24,1120,70,5,4.05,10
"2548",3756,"Maruti 800 AC Uniq","Jaipur",2009,22100,"Petrol","Manual","Second",16.1,796,37,4,0.8,15
"2549",3757,"Toyota Etios Liva Diesel","Hyderabad",2014,59589,"Diesel","Manual","First",23.59,1364,67.1,5,5.6,10
"2550",3758,"Hyundai i20 Magna 1.4 CRDi","Delhi",2015,44000,"Diesel","Manual","First",22.54,1396,88.73,5,5.35,9
"2551",3759,"Maruti Alto K10 VXI","Mumbai",2017,12000,"Petrol","Manual","First",24.07,998,67.1,5,3.25,7
"2552",3760,"BMW X1 sDrive20d","Pune",2012,66000,"Diesel","Automatic","Second",17.05,1995,184,5,11.5,12
"2553",3761,"Maruti Celerio VXI AT","Pune",2016,38009,"Petrol","Automatic","First",23.1,998,67.04,5,4.25,8
"2554",3765,"Maruti Swift Dzire VXI","Pune",2016,32000,"Petrol","Manual","First",19.1,1197,85.8,5,5.3,8
"2555",3766,"Ford Ecosport 1.0 Ecoboost Platinum Edition","Mumbai",2017,15000,"Petrol","Manual","First",18.88,999,123.24,5,8,7
"2556",3767,"Toyota Corolla Altis Diesel D4DG","Coimbatore",2014,69918,"Diesel","Manual","First",21.43,1364,87.2,5,9.43,10
"2557",3768,"Hyundai i20 2015-2017 1.2 Magna","Pune",2012,39000,"Petrol","Manual","First",18.5,1197,80,5,2.75,12
"2558",3769,"Renault Captur 1.5 Diesel Platine Mono","Mumbai",2018,1011,"Diesel","Manual","First",20.37,1461,108.45,5,13.5,6
"2559",3771,"Maruti Baleno RS 1.0 Petrol","Chennai",2017,46663,"Petrol","Manual","First",21.1,998,100,5,6.95,7
"2560",3772,"Nissan Sunny 2011-2014 XL AT Special Edition","Chennai",2015,27000,"Petrol","Automatic","First",17.97,1498,99.6,5,6.75,9
"2561",3773,"Hyundai Grand i10 AT Asta","Chennai",2015,15000,"Petrol","Automatic","First",18.9,1197,82,5,5.5,9
"2562",3774,"Maruti Ciaz Zeta","Kochi",2018,10575,"Petrol","Manual","First",21.56,1462,103.25,5,9.18,6
"2563",3775,"Hyundai Xcent 1.2 Kappa S","Jaipur",2014,12500,"Petrol","Manual","First",19.1,1197,82,5,4.15,10
"2564",3776,"Hyundai Verna 1.6 SX CRDi (O)","Ahmedabad",2012,52000,"Diesel","Manual","First",22.32,1582,126.32,5,6.5,12
"2565",3777,"Maruti Wagon R VXI 1.2","Kochi",2015,49818,"Petrol","Manual","First",21.5,1197,81.8,5,4.11,9
"2566",3778,"Hyundai Verna CRDi","Hyderabad",2008,90000,"Diesel","Manual","Second",16.8,1493,110,5,2.25,16
"2567",3779,"Toyota Etios Liva G","Kochi",2015,52207,"Petrol","Manual","First",17.71,1197,78.9,5,4.56,9
"2568",3781,"Toyota Etios Liva GD","Coimbatore",2015,49894,"Diesel","Manual","First",23.59,1364,67.06,5,5.27,9
"2569",3782,"Mahindra Thar DI 4X4","Kochi",2019,13024,"Diesel","Manual","First",18.06,2523,63,7,9.11,5
"2570",3785,"Hyundai Creta 1.4 CRDi S","Delhi",2016,42784,"Diesel","Manual","First",21.38,1396,88.7,5,10.17,8
"2571",3786,"Maruti Swift VDI","Pune",2014,115000,"Diesel","Manual","First",28.4,1248,74,5,4.5,10
"2572",3787,"Hyundai Verna 1.6 CRDI SX Option","Kochi",2019,30529,"Diesel","Manual","First",23.9,1582,126.2,5,14.28,5
"2573",3788,"Maruti Alto LXi BSIII","Kochi",2012,14814,"Petrol","Manual","Second",19.7,796,46.3,5,2.47,12
"2574",3789,"Maruti S Cross DDiS 200 Alpha","Ahmedabad",2016,58000,"Diesel","Manual","First",23.65,1248,88.5,5,7.9,8
